,data,label
25750,Mr.,1
25751,and,1
25752,tax,1
25753,for,1
25754,the,1
25755,waste,1
25756,expanded,1
25757,be,1
25758,Commlssloner,0
25759,addltlonal,0
25760,revlew.,1
25761,federal,1
25762,plan.,1
25763,has,1
25764,ACTIVELY,1
25765,.,0
25766,determlned,0
25767,recently,1
25768,The,1
25769,7,0
25770,the,1
25771,Baker,1
25772,law.,1
25773,properly,0
25774,key,1
25775,lssues,1
25776,program,1
25777,(Amended,1
25778,appr-henslve,0
25779,encouraglng,0
25780,"year,",1
25781,contact,1
25782,Cox,1
25783,Followlng,0
25784,Advlsory,0
25785,tabled,1
25786,other,1
25787,ranglng,0
25788,maxlmum,0
25789,unpacts,1
25790,:9,0
25791,th-,0
25792,and,1
25793,of,1
25794,Kansas,1
25795,tha,1
25796,to,1
25797,program,1
25798,Vlew,1
25799,as,1
25800,effect.,1
25801,be,1
25802,the,1
25803,be,1
25804,Whlle,1
25805,Regulatory,1
25806,see,1
25807,91:17,0
25808,responslbllltles,0
25809,"Goldsteln,",0
25810,Elms.,0
25811,awaiting,1
25812,a,1
25813,Congress,1
25814,ontact,1
25815,productlon,0
25816,Admlnlstratlve,0
25817,problem.,1
25818,:'I,1
25819,for,1
25820,Chemlcal,0
25821,lead,1
25822,the,1
25823,1n,0
25824,opportunlty,0
25825,day.,1
25826,references,1
25827,whlch,0
25828,"12,",0
25829,1992,0
25830,removal,1
25831,jolnt,1
25832,a,1
25833,from,1
25834,procedural,0
25835,states.,1
25836,by,0
25837,Chemlcals,0
25838,waste,1
25839,water,1
25840,of,1
25841,turnover,1
25842,Professlonal,0
25843,enter,1
25844,task,1
25845,was,1
25846,classmk,0
25847,1,0
25848,9,0
25849,"Effectlveness,",0
25850,to,1
25851,carclnogenlclty,0
25852,are,1
25853,1n,0
25854,states.,1
25855,groundwater,0
25856,an,1
25857,the,1
25858,REPORT,1
25859,Energy,0
25860,7,0
25861,K.,1
25862,cm,0
25863,Tax,1
25864,1n,0
25865,flscal,0
25866,programs,0
25867,together.,1
25868,not,1
25869,Vlvo,1
25870,for,1
25871,new,1
25872,matters,1
25873,to,1
25874,Developlng,0
25875,mu,1
25876,slderatlo,0
25877,feedstock:,0
25878,Townshlps,0
25879,1nclude,0
25880,Government,0
25881,response,1
25882,employed,1
25883,Speclal,1
25884,prof,1
25885,In,1
25886,and,1
25887,Hazardous,1
25888,ex*,1
25889,of,1
25890,actlvltles,0
25891,substances,0
25892,or,1
25893,and,1
25894,Close,1
25895,the,1
25896,Unlted,0
25897,of,1
25898,posslble,0
25899,statements,1
25900,was,1
25901,Capltol,0
25902,wants,1
25903,the,1
25904,for,1
25905,of,1
25906,possibility,0
25907,to,1
25908,1ndustr1es,0
25909,and,1
25910,be,1
25911,and,1
25912,the,1
25913,of,1
25914,law,1
25915,satlsfled,0
25916,provlslons,0
25917,by,0
25918,1nput,0
25919,shares,1
25920,7,0
25921,Commlttee,0
25922,lssues,1
25923,a,1
25924,resource,1
25925,emphaslzes,0
25926,Verslon,1
25927,Offlcs,0
25928,even,1
25929,Agency,0
25930,been,1
25931,and,1
25932,our,1
25933,cm,0
25934,mm,0
25935,the,1
25936,15,0
25937,analysls,0
25938,that,1
25939,be,1
25940,has,1
25941,and,1
25942,thls,0
25943,deslrable.,0
25944,December.,1
25945,dlscretlon,0
25946,agencles,1
25947,amend,1
25948,7,0
25949,support,1
25950,publlc,0
25951,a,1
25952,enough,1
25953,well,1
25954,(GPP'57,0
25955,the,1
25956,Th1:,0
25957,"reads,",1
25958,studles,1
25959,phllosophy,0
25960,Exhlblt,0
25961,under,1
25962,Panel,1
25963,revlsed,1
25964,Toxlcs,0
25965,hoe,1
25966,are,1
25967,CMA,1
25968,mm,0
25969,member,1
25970,Increased,1
25971,nonfattalnment,0
25972,overslght,0
25973,time,1
25974,125957,0
25975,a,1
25976,m,0
25977,Panel,1
25978,of,1
25979,the,1
25980,Chalrman,0
25981,program,1
25982,an,1
25983,Trade,1
25984,amendment,1
25985,regulatlon.,0
25986,be,1
25987,of,1
25988,Board.,1
25989,on,1
25990,at,1
25991,clean,1
25992,created,1
25993,or,1
25994,the,1
25995,or,1
25996,attentlon,1
25997,1n,0
25998,rlsk.,0
25999,15,0
26000,deslrable,0
26001,of,1
26002,Envlonment,0
26003,of,1
26004,Wllllams,0
26005,be,1
26006,actlvltles,0
26007,tax,1
26008,permit,1
26009,assets,1
26010,frequency,0
26011,reject,1
26012,other,1
26013,typlcally,0
26014,from,1
26015,settlement,0
26016,Leadershlp,0
26017,and,1
26018,mm,0
26019,ENERGY,1
26020,the,1
26021,1n,0
26022,of,1
26023,25.,0
26024,concluslon.,0
26025,subsectors,0
26026,productlon,0
26027,fund,1
26028,to,1
26029,Mr.,1
26030,Relatlons,1
26031,"Instltute,",0
26032,nommlttee,0
26033,protectlon,0
26034,expertlse,0
26035,those,1
26036,In,1
26037,Luncheon,1
26038,Programs,0
26039,",new",1
26040,mlnlmal,0
26041,"Inhalatlon,",0
26042,publlc,0
26043,organlc,1
26044,the,1
26045,...Fre,0
26046,am,1
26047,1ndustry,0
26048,for,1
26049,a,1
26050,Guldellnes,0
26051,an,1
26052,recent,1
26053,analysls,0
26054,January,1
26055,Flam,1
26056,that,1
26057,llterature,1
26058,Virginia.,1
26059,the,1
26060,representatlves,0
26061,EPA'S,0
26062,Actlvltles,0
26063,natural,1
26064,by,0
26065,contlnued,0
26066,of,1
26067,Superfund,0
26068,be,1
26069,"""go",1
26070,mm,0
26071,a,1
26072,leader,1
26073,thls,0
26074,the,1
26075,"Technlcal,",0
26076,response,1
26077,"assoclatlcn,",0
26078,We,1
26079,to,1
26080,purpose,1
26081,rather,1
26082,but,1
26083,other,1
26084,10:35711mn,0
26085,notlce,1
26086,15,0
26087,to,1
26088,on,1
26089,19th,0
26090,compales,1
26091,negotlatlons,0
26092,equlty,1
26093,quantltles,0
26094,to,1
26095,on,1
26096,tralned,1
26097,and,1
26098,dlfflcult,0
26099,Bonsaisenate,1
26100,use,1
26101,good,1
26102,control,1
26103,Will,1
26104,of,1
26105,"EPA,",1
26106,losses.,1
26107,have,1
26108,Inly,0
26109,"Falls,",1
26110,does,1
26111,to,1
26112,the,1
26113,CMA,1
26114,envlronmental,0
26115,1931.,0
26116,fuel,1
26117,ongolng,1
26118,1n,0
26119,by,0
26120,do,1
26121,countrles.,0
26122,to,1
26123,make,1
26124,our,1
26125,factors,1
26126,7,0
26127,factors,1
26128,that,1
26129,Termlnal,0
26130,and,1
26131,4,0
26132,September.,0
26133,process.,1
26134,1ndustry.,0
26135,Significant,0
26136,mm,0
26137,"ary,",1
26138,pay,1
26139,Physlclans,0
26140,questlons,0
26141,new,1
26142,whose,1
26143,that,1
26144,study,1
26145,targets,1
26146,29.,0
26147,of,1
26148,Domestlc,0
26149,Bonsaisenate,1
26150,the,1
26151,an,1
26152,sclentlflc,0
26153,a,1
26154,and,1
26155,of,1
26156,aueeeeefully,1
26157,belng,1
26158,more,1
26159,modlfy,0
26160,expressed,1
26161,We,1
26162,"And,",1
26163,to,1
26164,on,1
26165,to,1
26166,the,1
26167,you.,1
26168,Hlth,0
26169,Voted,1
26170,CMA,1
26171,redeslgned,0
26172,systems,0
26173,and,1
26174,Governments.,0
26175,We,1
26176,Significant,0
26177,BY,1
26178,the,1
26179,up,1
26180,The,1
26181,both,1
26182,Company,1
26183,Significant,0
26184,Manufacturers,0
26185,speclalty,0
26186,Commlttee,0
26187,1mpllcatlons,0
26188,ChemEcology,0
26189,tentatlve,1
26190,was,1
26191,thp,0
26192,regulatlons,0
26193,alr,1
26194,frozen,1
26195,of,1
26196,fundlng,0
26197,presented,1
26198,mu,1
26199,of,1
26200,by,0
26201,the,1
26202,APPROPRIATE,1
26203,pemlts,0
26204,and,1
26205,collectlve,0
26206,tlvltles.,0
26207,Hlth,0
26208,to,1
26209,the,1
26210,use,1
26211,Protectlon,0
26212,CMA,1
26213,better,1
26214,agree,1
26215,be,1
26216,Prevlously,0
26217,III.,1
26218,establlshlng,0
26219,the,1
26220,o,1
26221,"Congress,",1
26222,1n,0
26223,strengthenlng,0
26224,RECEIVE,1
26225,comprehenslve,0
26226,dlstrlbutlon,0
26227,1ndustry,0
26228,revenue,1
26229,affectlng,0
26230,made,1
26231,the,1
26232,rapldly,0
26233,that,1
26234,for,1
26235,the,1
26236,agency.,1
26237,Glen,1
26238,Hlth,0
26239,"attaches,",1
26240,m,0
26241,related,1
26242,Mr.,1
26243,Holtzman,0
26244,5:111,0
26245,advocated,1
26246,transactlon,0
26247,of,1
26248,Cyanamld,0
26249,should,1
26250,advance,1
26251,date,1
26252,of,1
26253,comment,1
26254,flnal,1
26255,the,1
26256,water.,1
26257,me,1
26258,and,1
26259,The,1
26260,Natural,1
26261,zatlons,1
26262,adopt,1
26263,a,1
26264,and,1
26265,the,1
26266,would,1
26267,nearly,1
26268,Spllner,0
26269,address,1
26270,to,1
26271,1ntellectual,0
26272,total,1
26273,to,1
26274,Paul,1
26275,as,1
26276,overvlew,1
26277,for,1
26278,substances,0
26279,of,1
26280,contalned,1
26281,amend,1
26282,"storage,",1
26283,"data,",1
26284,would,1
26285,Company,1
26286,The,1
26287,from,1
26288,member,1
26289,groundwater,0
26290,our,1
26291,envlronment.,0
26292,that,1
26293,that,1
26294,the,1
26295,Other,1
26296,that,1
26297,the,1
26298,stress,1
26299,41,0
26300,slte,1
26301,to,1
26302,Dr.,1
26303,Board,1
26304,on,1
26305,Envlronmental,0
26306,balance,1
26307,liaison,1
26308,1n,0
26309,1mm.,0
26310,Televlslon,0
26311,posltlon.,0
26312,and,1
26313,Meetlng,0
26314,"15717,",0
26315,those,1
26316,Substances,0
26317,the,1
26318,annual,1
26319,of,1
26320,for,1
26321,counter,1
26322,Hide,1
26323,15,0
26324,response,1
26325,and,1
26326,based,1
26327,also,1
26328,the,1
26329,be,1
26330,recently,1
26331,many,1
26332,and,1
26333,evalu.te,1
26334,on,1
26335,safe,1
26336,questlonnalre.,0
26337,comprehenslve,0
26338,hold,1
26339,TYPE,1
26340,last,1
26341,e,1
26342,artlcle,1
26343,CMA'S,0
26344,semlnars,0
26345,unpact,1
26346,by,0
26347,lltlgatlon,0
26348,publlc,0
26349,are,1
26350,at,1
26351,base,1
26352,t,0
26353,Will,1
26354,Leo,1
26355,of,1
26356,3,0
26357,"December,",1
26358,on,1
26359,allows,1
26360,Chalrman,0
26361,areas,1
26362,of,1
26363,the,1
26364,to,1
26365,for,1
26366,Annual,1
26367,year,1
26368,to,1
26369,1n,0
26370,thls,0
26371,the,1
26372,countrles,0
26373,Act.,0
26374,exposure,1
26375,to,1
26376,11,0
26377,program,1
26378,a,1
26379,"response,",1
26380,was,1
26381,dlstrlbutlon,0
26382,Amendments,0
26383,new,1
26384,for,1
26385,lssued,1
26386,Spaln,1
26387,floor,1
26388,for.,1
26389,the,1
26390,Admlnlstratlon,0
26391,an,1
26392,favorable,1
26393,EXHIBIT,1
26394,m,0
26395,the,1
26396,EPA'S,0
26397,by,0
26398,artlclpatlng,0
26399,to,1
26400,elsewhere.,1
26401,over,1
26402,Department.,0
26403,"grams,",1
26404,of,1
26405,and,1
26406,m,0
26407,Hussey,1
26408,a,1
26409,proposed,1
26410,"24.22,",0
26411,new,1
26412,healthlest,1
26413,Harmonlzed,0
26414,Dan,1
26415,operatlng,0
26416,clearer,1
26417,our,1
26418,coordlnate,0
26419,"Jr.,",1
26420,posslble,0
26421,Exhlblt,0
26422,serve,1
26423,the,1
26424,House,1
26425,waste,1
26426,of,1
26427,1n,0
26428,round,1
26429,of,1
26430,were,1
26431,Insurance,1
26432,overslght,0
26433,concerned,1
26434,1nternatlonal,0
26435,establlsh,0
26436,EPA:,1
26437,General,1
26438,added,1
26439,from,1
26440,asked,1
26441,Congresslonal,0
26442,of,1
26443,end,1
26444,Pr-sldent,0
26445,from,1
26446,February,1
26447,and,1
26448,actlon,1
26449,offlclals,0
26450,15,0
26451,dutyifree,1
26452,Government,0
26453,13,0
26454,to,1
26455,Commlttee,0
26456,argument,1
26457,"materlals""",0
26458,"chhlorlde,",0
26459,and,1
26460,1nceptlon,0
26461,rigid,1
26462,In,1
26463,were,1
26464,Leglslature,0
26465,1n,0
26466,conslderlng,0
26467,of,1
26468,They,1
26469,Th1:,0
26470,or,1
26471,dlsposltlon.,0
26472,The,1
26473,to,1
26474,and,1
26475,for,1
26476,1n,0
26477,worthwhlle,0
26478,months.,1
26479,the,1
26480,"27,",0
26481,obtaln,1
26482,(DrwvAy,0
26483,"cases,",1
26484,ﬁlled,1
26485,booklet,1
26486,ayhew,1
26487,Assoclatlon's,0
26488,proposed,1
26489,accuracy,0
26490,to,1
26491,freight,1
26492,meetlng,1
26493,as,1
26494,amend,1
26495,be,1
26496,relatlng,0
26497,Dr.,1
26498,programs,0
26499,perfomance,0
26500,and,1
26501,flxed,1
26502,rlghtitoiknow,0
26503,cost,1
26504,are,1
26505,on,1
26506,creatlng,0
26507,among,1
26508,waste,1
26509,Senate,1
26510,Commlttee,0
26511,of,1
26512,them,1
26513,on,1
26514,consmn,0
26515,"31,",0
26516,1ntent,0
26517,result,1
26518,Annual,1
26519,customer,1
26520,management,1
26521,and,1
26522,the,1
26523,on,1
26524,for,1
26525,contlnues,0
26526,mm,0
26527,companles,0
26528,suggested,0
26529,to,1
26530,1nvestment,0
26531,thls,0
26532,of,1
26533,of,1
26534,aware,1
26535,head,1
26536,we...ve,0
26537,of,1
26538,there,1
26539,the,1
26540,on,1
26541,to,1
26542,mu,1
26543,"""envlronmental",0
26544,1ncomplete,0
26545,Meetlng,0
26546,dlrected,0
26547,per,1
26548,2nnn,0
26549,faces,1
26550,process,1
26551,commlttee,0
26552,rellance,1
26553,communlcatlons,0
26554,would,1
26555,clrcumstances.,0
26556,of,1
26557,to,1
26558,survey,1
26559,leadershlp,0
26560,chat,1
26561,to,1
26562,General,1
26563,Alr,1
26564,member,1
26565,15,0
26566,agrlcultural,0
26567,negotlatlon,0
26568,"revenues,",1
26569,been,1
26570,dlscussed,0
26571,Chemlcal,0
26572,dlseases,1
26573,Government,0
26574,hazardous,1
26575,condltlons,0
26576,of,1
26577,sponsored,1
26578,Group,1
26579,explori,1
26580,servlces,0
26581,Water.,1
26582,out,1
26583,charged,1
26584,Presldents,0
26585,"perlod,",1
26586,the,1
26587,Will,1
26588,"commlttees,",0
26589,support,1
26590,up,1
26591,If,1
26592,regulatlons,0
26593,nlted,1
26594,1:,0
26595,Board,1
26596,off,1
26597,requested,1
26598,Cozporatlon,0
26599,"requlrements,",0
26600,In,1
26601,enforement,1
26602,atmosphere,1
26603,legal,1
26604,H.,1
26605,34,0
26606,malntaln,0
26607,proceed,1
26608,SPAC'S,0
26609,on,1
26610,trade,1
26611,other,1
26612,Mobay,1
26613,December,1
26614,of,1
26615,Travel,1
26616,15,0
26617,be,1
26618,on,1
26619,remedles,1
26620,of,1
26621,$2.5,0
26622,cost,1
26623,other,1
26624,The,1
26625,men:,1
26626,"15,232",0
26627,Program.,1
26628,a,1
26629,s.,0
26630,deslgned,0
26631,to,1
26632,E.,1
26633,York,1
26634,groundwater,0
26635,supportlng,0
26636,as,1
26637,ITC'S,0
26638,that,1
26639,Toxlc,1
26640,actlon,1
26641,"programs,",0
26642,we,1
26643,Hlth,0
26644,unport’related,0
26645,TV,1
26646,of,1
26647,lalsm,1
26648,for,1
26649,1njectlon.,0
26650,an,1
26651,and,1
26652,equlpment,0
26653,declslons,0
26654,dress,1
26655,Voluntary,0
26656,adequately,1
26657,EPA,1
26658,Testlfy,0
26659,famlllar,0
26660,to,1
26661,congresslonal,0
26662,any,1
26663,to,1
26664,predlct,0
26665,state,1
26666,the,1
26667,contrlbute,0
26668,EPA,1
26669,agreement,1
26670,"notlflcatlon,",0
26671,for,1
26672,Board,1
26673,meanlngful,0
26674,bemg,1
26675,1mprove,0
26676,Hlth,0
26677,carry.,1
26678,company,1
26679,developments,0
26680,for,1
26681,starts,0
26682,CMA,1
26683,Councll,1
26684,September,0
26685,a,1
26686,as,1
26687,15,0
26688,work,1
26689,learned,1
26690,mouse,1
26691,far,1
26692,these,1
26693,leglslatlve,0
26694,Alr,1
26695,for,1
26696,whlle,1
26697,most,1
26698,Bra,1
26699,of,1
26700,to,1
26701,be,1
26702,age,1
26703,standard,1
26704,of,1
26705,of,1
26706,governmental,0
26707,and,1
26708,made,1
26709,part,1
26710,provlded,0
26711,used,1
26712,Document,1
26713,have,1
26714,thls,0
26715,will,1
26716,the,1
26717,under,1
26718,concludes,0
26719,poor,1
26720,at,1
26721,task,1
26722,determlne,0
26723,governmnt's,0
26724,ratlng.,0
26725,on,1
26726,energy,1
26727,chemlcal,0
26728,present,1
26729,1tself,0
26730,CwMMUNICATIDNS,0
26731,develop,1
26732,safety,1
26733,for,1
26734,chases,1
26735,economlcal,0
26736,burden,1
26737,Hlth,0
26738,effect,1
26739,Guldellne,0
26740,than,1
26741,begln,1
26742,your,1
26743,5,0
26744,cancer,1
26745,"seconded,",1
26746,approved.,1
26747,thls,0
26748,039555,0
26749,surfaces.,1
26750,whlch,0
26751,Included:,0
26752,the,1
26753,market,1
26754,be,1
26755,or,1
26756,companles,0
26757,January,1
26758,7,0
26759,and,1
26760,that,1
26761,the,1
26762,1:5,0
26763,have.,1
26764,natural,1
26765,much,1
26766,Page,1
26767,7,0
26768,group,1
26769,a,1
26770,protectlon,0
26771,practlce,0
26772,programs;,0
26773,appllcatlon,0
26774,control,1
26775,Commlttee,0
26776,as,1
26777,m,0
26778,expodufe,1
26779,Act,1
26780,be,1
26781,Safety,1
26782,1ncraasas,0
26783,or,1
26784,often,1
26785,sovmwmm,0
26786,apply,1
26787,especlally,0
26788,of,1
26789,Bay,1
26790,from,1
26791,the,1
26792,1n:,0
26793,on,1
26794,from,1
26795,He,1
26796,Aprll,0
26797,law,1
26798,Group,1
26799,the,1
26800,protectlo,0
26801,Toxlc,1
26802,"research,",1
26803,"year,",1
26804,"federal,",1
26805,exlsts,0
26806,Chalman,1
26807,Inventors',1
26808,resources,1
26809,and,1
26810,the,1
26811,Sales,1
26812,that,1
26813,the,1
26814,ellmlnatlon,0
26815,m,0
26816,Hlth,0
26817,Superfund,0
26818,amblent,1
26819,1ndependent,0
26820,of,1
26821,"""multlpller""",0
26822,September,0
26823,many,1
26824,stars,1
26825,Assoclatlon's,0
26826,Allled,0
26827,competitive,1
26828,rady,1
26829,all,1
26830,work?,1
26831,of,1
26832,co,1
26833,and,1
26834,the,1
26835,ellmlnatlon,0
26836,revlewlng,0
26837,o,1
26838,obtalnlng,0
26839,of,1
26840,declslon.,0
26841,factor,1
26842,gut,1
26843,ITC,1
26844,as,1
26845,and,1
26846,or,1
26847,Affalrs,0
26848,announcement,0
26849,95th,0
26850,was,1
26851,to,1
26852,know,1
26853,"Hopefully,",0
26854,companles,0
26855,mum,1
26856,several,1
26857,workers.,1
26858,the,1
26859,be,1
26860,These,1
26861,also,1
26862,Natural,1
26863,support,1
26864,1ncrease,0
26865,encouraged,1
26866,on,1
26867,group,1
26868,531d,0
26869,serve,1
26870,to,1
26871,1n,0
26872,53m,0
26873,well,1
26874,"governments,",0
26875,a,1
26876,because,1
26877,from,1
26878,or,1
26879,by,0
26880,program,1
26881,5,0
26882,publlc,0
26883,sulfurlc,0
26884,commlttee.,0
26885,cover,1
26886,mutai,1
26887,Lack,1
26888,demal,1
26889,who,1
26890,readlly,1
26891,prepared,1
26892,for,1
26893,1mpact,0
26894,"regulatlons,",0
26895,but,1
26896,Executlve,0
26897,The,1
26898,representatlves,0
26899,the,1
26900,posltlon,0
26901,that,1
26902,the,1
26903,both,1
26904,crsicmcy,0
26905,15,0
26906,of,1
26907,efflclency,0
26908,"Franclsco,",0
26909,mailing,1
26910,protocols,0
26911,Bniday,1
26912,many,1
26913,Senate,1
26914,Posltlon,0
26915,trade,1
26916,The,1
26917,cm,0
26918,worldwlde,0
26919,to,1
26920,judge,1
26921,from,1
26922,approve,1
26923,say.,1
26924,ouse,1
26925,to,1
26926,to,1
26927,for,1
26928,organlzatlon,0
26929,Tltle,1
26930,systems.,0
26931,was,1
26932,be,1
26933,referred,1
26934,leglslatlon,0
26935,contlnues,0
26936,"report,",1
26937,no,1
26938,the,1
26939,a,1
26940,a,1
26941,and,1
26942,of,1
26943,replles,1
26944,to,1
26945,a,1
26946,hazardous,1
26947,plan,1
26948,1n,0
26949,Grassroots,0
26950,organlzatlonal,0
26951,sponsor,1
26952,1n,0
26953,consldered,1
26954,camum,1
26955,respondlng,0
26956,conpromlse.,0
26957,have,1
26958,to,1
26959,COMMITTEE,1
26960,of,1
26961,S.tember.,1
26962,MOTION.,0
26963,attached,1
26964,the,1
26965,Alr,1
26966,"notification,",1
26967,cm,0
26968,has,1
26969,Nalco,1
26970,and,1
26971,refused,1
26972,excess,1
26973,for,1
26974,for,1
26975,town,1
26976,submltted,0
26977,actlons,1
26978,Superfund,0
26979,035917,0
26980,Hlth,0
26981,affect,1
26982,Busmess,0
26983,have,1
26984,underway.,1
26985,Means,1
26986,surface,1
26987,of,1
26988,or,1
26989,be,1
26990,early,1
26991,tune,1
26992,states.,1
26993,have,1
26994,of,1
26995,A.,1
26996,Soclety,0
26997,see,1
26998,requlred.,1
26999,1cm,0
27000,unprove,1
27001,tax,1
27002,uccurred.,1
27003,of,1
27004,a,1
27005,stepped,1
27006,"afterward,",0
27007,to,1
27008,N,1
27009,actlvlty,0
27010,trade,1
27011,Subcommlttee,0
27012,such,1
27013,contalns,1
27014,was,1
27015,the,1
27016,medla,1
27017,Commlttee,0
27018,grown,1
27019,leglslated,0
27020,the,1
27021,been,1
27022,already,1
27023,slte.,1
27024,Investment,0
27025,chemlcal,0
27026,EPA,1
27027,most,1
27028,for,1
27029,We,1
27030,Agency,0
27031,the,1
27032,so,1
27033,beneflt,1
27034,worklng,0
27035,be,1
27036,and,1
27037,"Index,",1
27038,Councll,1
27039,for,1
27040,Chalrman,0
27041,has,1
27042,the,1
27043,t,0
27044,were,1
27045,whlch,0
27046,be,1
27047,m,0
27048,reeslvecf.The,0
27049,word,1
27050,the,1
27051,on,1
27052,1ncrase,0
27053,mpose,1
27054,each,1
27055,flrst,0
27056,asslgned,0
27057,thls,0
27058,cask,1
27059,Department,0
27060,been,1
27061,monlto,1
27062,mm,0
27063,proposed,1
27064,concernlng,0
27065,A,1
27066,Sherex,1
27067,next,1
27068,572255,0
27069,glven,1
27070,"an""",1
27071,the,1
27072,MCA,1
27073,to,1
27074,signals,1
27075,v.5.,0
27076,deslgned,0
27077,be,1
27078,1n,0
27079,1n,0
27080,more,1
27081,1:,0
27082,rate,1
27083,transportatlon,0
27084,of,1
27085,15mm,0
27086,that,1
27087,Formaldehyde,0
27088,General,1
27089,announced,1
27090,rule,1
27091,1nvest1gatlon,0
27092,a,1
27093,have,1
27094,"corpo-atlons,",0
27095,REGULATORY,1
27096,61nd,0
27097,These,1
27098,To,1
27099,means,1
27100,1n,0
27101,were,1
27102,on,1
27103,2173,0
27104,In,1
27105,that,1
27106,over,1
27107,(CA5).,0
27108,proposed,1
27109,or,1
27110,data;,1
27111,mrNJy.,0
27112,a,1
27113,the,1
27114,along,1
27115,The,1
27116,Will,1
27117,posltlon.,0
27118,the,1
27119,permit,1
27120,Secretary,0
27121,Department,0
27122,Flnance,1
27123,tfe,1
27124,of,1
27125,that,1
27126,"oleylamlne,",0
27127,Chemlcal,0
27128,Congresslonal,0
27129,contlnued,0
27130,of,1
27131,The,1
27132,"year,",1
27133,cm.,0
27134,mlned,1
27135,Requests,1
27136,sell,1
27137,.as,1
27138,Draft,1
27139,terms.,1
27140,evaluatlon,1
27141,progm,1
27142,commltte,0
27143,1:,0
27144,should,1
27145,to,1
27146,of,1
27147,surprlse,0
27148,and,1
27149,of,1
27150,MD,1
27151,1992,0
27152,balanced,1
27153,"55""",0
27154,CRAC'S,0
27155,survey,1
27156,3.x.,0
27157,are,1
27158,037912,0
27159,Whlle,1
27160,hearlngs,0
27161,may,1
27162,77001,0
27163,as,1
27164,whlch,0
27165,developments,0
27166,on,1
27167,raienact,1
27168,MCA,1
27169,should,1
27170,presently,1
27171,accept,1
27172,the,1
27173,that,1
27174,early,1
27175,on,1
27176,transportatlon,0
27177,start,1
27178,Dr.,1
27179,The,1
27180,for,1
27181,15,0
27182,1nvestor,0
27183,state,1
27184,and,1
27185,actlvltles,0
27186,of,1
27187,servatlon,1
27188,and,1
27189,1:,0
27190,areas;,1
27191,3,0
27192,therefore.,1
27193,sales,1
27194,shlfts,0
27195,the,1
27196,the,1
27197,Unlon,1
27198,the,1
27199,Cyanamld,0
27200,1995,0
27201,worked,1
27202,Trademark,0
27203,posslble,0
27204,of,1
27205,were,1
27206,a,1
27207,a,1
27208,the,1
27209,1ndustry,0
27210,recommendatlon,0
27211,Emergency,0
27212,Posltlon;,0
27213,the,1
27214,be,1
27215,1n,0
27216,"""further",1
27217,the,1
27218,a,1
27219,Issues:,1
27220,also,1
27221,Will,1
27222,waste.,1
27223,the,1
27224,"taxpayer,",1
27225,for,1
27226,u.,0
27227,those,1
27228,on,1
27229,on,1
